Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Brian Meadows , Royals , 2000 , 10 , 65.02 , 5.12 , 0.29 , 5 , 2 , 2.89 , 4.55 , 4.66
Jeff Suppan , Royals , 2001 , 34 , 218.33 , 4.37 , 0.31 , 10 , 14 , 10.67 , 13.16 , -1.5
Blake Stein , Royals , 2001 , 15 , 75.01 , 5.04 , 0.27 , 6 , 6 , 4.05 , 5.46 , 1.41
Dan Reichert , Royals , 2001 , 19 , 109.66 , 5.66 , 0.29 , 8 , 8 , 5.5 , 8.34 , 2.83
Brian Meadows , Royals , 2001 , 10 , 50.34 , 6.97 , 0.15 , 1 , 6 , 1.54 , 5.18 , -1.35
Mac Suzuki , Royals , 2001 , 9 , 43.67 , 4.53 , 0.25 , 2 , 5 , 2.23 , 3.26 , -1.97
Chad Durbin , Royals , 2001 , 29 , 179.01 , 4.93 , 0.32 , 9 , 16 , 9.41 , 12.44 , -3.97
Paul Byrd , Royals , 2001 , 15 , 88.0 , 4.19 , 0.41 , 5 , 6 , 6.09 , 4.84 , -2.24
Kris Wilson , Royals , 2001 , 15 , 84.67 , 5.42 , 0.27 , 6 , 5 , 4.08 , 6.59 , 3.51
Chris George , Royals , 2001 , 13 , 74.01 , 5.59 , 0.25 , 4 , 8 , 3.29 , 5.72 , -1.57
Mike MacDougal , Royals , 2001 , 3 , 15.33 , 4.7 , 0.21 , 1 , 1 , 0.65 , 1.1 , 0.45
Jeff Suppan , Royals , 2002 , 33 , 207.97 , 5.32 , 0.3 , 9 , 16 , 9.74 , 14.96 , -1.78
Dan Reichert , Royals , 2002 , 6 , 34.67 , 7.01 , 0.18 , 0 , 3 , 1.07 , 3.44 , -0.63
Paul Byrd , Royals , 2002 , 33 , 228.33 , 3.9 , 0.44 , 17 , 11 , 14.44 , 11.77 , 3.33
Chad Durbin , Royals , 2002 , 2 , 8.33 , 11.88 , 0.0 , 0 , 1 , 0.0 , 1.44 , 0.44
Darrell May , Royals , 2002 , 21 , 115.32 , 4.99 , 0.27 , 3 , 8 , 5.7 , 8.12 , -2.58
Chris George , Royals , 2002 , 6 , 27.33 , 5.6 , 0.2 , 0 , 4 , 1.18 , 2.11 , -3.06
Bryan Rekar , Royals , 2002 , 2 , 7.0 , 15.43 , 0.0 , 0 , 2 , 0.0 , 1.52 , -0.48
Jeremy Affeldt , Royals , 2002 , 7 , 33.0 , 5.45 , 0.18 , 0 , 4 , 1.24 , 2.73 , -2.51
Blake Stein , Royals , 2002 , 2 , 9.33 , 7.72 , 0.05 , 0 , 1 , 0.1 , 1.12 , 0.01
Miguel Asencio , Royals , 2002 , 21 , 111.67 , 4.51 , 0.31 , 4 , 7 , 6.42 , 7.14 , -2.28
Shawn Sedlacek , Royals , 2002 , 14 , 79.34 , 6.69 , 0.24 , 3 , 5 , 3.33 , 6.96 , 1.63
Mac Suzuki , Royals , 2002 , 1 , 5.0 , 7.2 , 0.17 , 0 , 1 , 0.17 , 0.5 , -0.68
