Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Jay Franklin , Padres , 1971 , 1 , 2.33 , 15.45 , 0.0 , 0 , 1 , 0.0 , 0.59 , -0.41
Clay Kirby , Padres , 1972 , 34 , 238.66 , 3.09 , 0.42 , 12 , 14 , 14.41 , 10.69 , -5.72
Steve Arlin , Padres , 1972 , 37 , 248.99 , 3.61 , 0.42 , 9 , 21 , 15.64 , 12.74 , -14.9
Bill Greif , Padres , 1972 , 22 , 109.3 , 5.6 , 0.29 , 4 , 15 , 6.32 , 9.37 , -7.96
Tom Phoebus , Padres , 1972 , 1 , 5.67 , 7.94 , 0.13 , 0 , 1 , 0.13 , 0.61 , -0.51
Fred Norman , Padres , 1972 , 28 , 185.99 , 3.15 , 0.45 , 8 , 11 , 12.56 , 8.87 , -6.68
Mike Corkins , Padres , 1972 , 9 , 59.34 , 4.1 , 0.38 , 2 , 6 , 3.44 , 3.37 , -4.07
Ed Acosta , Padres , 1972 , 2 , 14.0 , 7.07 , 0.15 , 1 , 1 , 0.3 , 1.34 , 1.04
Mike Caldwell , Padres , 1972 , 20 , 122.34 , 4.27 , 0.33 , 5 , 8 , 6.52 , 7.78 , -1.73
Clay Kirby , Padres , 1973 , 31 , 183.66 , 4.75 , 0.31 , 8 , 18 , 9.46 , 13.68 , -5.78
Fred Norman , Padres , 1973 , 11 , 72.0 , 4.38 , 0.32 , 1 , 7 , 3.48 , 4.37 , -5.11
Steve Arlin , Padres , 1973 , 27 , 166.67 , 5.02 , 0.31 , 9 , 14 , 8.38 , 11.66 , -1.73
Mike Caldwell , Padres , 1973 , 13 , 81.99 , 4.28 , 0.34 , 3 , 9 , 4.47 , 5.25 , -5.22
Mike Corkins , Padres , 1973 , 11 , 52.67 , 5.81 , 0.25 , 3 , 5 , 2.8 , 4.92 , 0.12
Bill Greif , Padres , 1973 , 31 , 193.32 , 3.31 , 0.42 , 10 , 17 , 12.94 , 9.68 , -10.26
Vicente Romo , Padres , 1973 , 1 , 5.33 , 3.38 , 0.35 , 0 , 1 , 0.35 , 0.24 , -1.12
Randy Jones , Padres , 1973 , 19 , 138.33 , 3.06 , 0.51 , 7 , 6 , 9.68 , 5.51 , -3.17
Rich Troedson , Padres , 1973 , 18 , 114.01 , 4.34 , 0.35 , 5 , 9 , 6.29 , 6.98 , -3.3
Bill Greif , Padres , 1974 , 35 , 217.65 , 4.76 , 0.32 , 9 , 19 , 11.27 , 15.13 , -6.15
Randy Jones , Padres , 1974 , 34 , 197.68 , 4.51 , 0.34 , 8 , 21 , 11.48 , 13.53 , -10.95
Jim McAndrew , Padres , 1974 , 5 , 20.33 , 6.2 , 0.21 , 1 , 3 , 1.03 , 2.28 , -0.75
Steve Arlin , Padres , 1974 , 12 , 57.0 , 6.32 , 0.19 , 1 , 7 , 2.25 , 5.76 , -2.49
Dave Freisleben , Padres , 1974 , 31 , 206.67 , 3.7 , 0.4 , 9 , 14 , 12.31 , 10.48 , -6.83
Mike Corkins , Padres , 1974 , 2 , 9.0 , 9.0 , 0.17 , 0 , 1 , 0.34 , 1.2 , -0.14
Rich Troedson , Padres , 1974 , 1 , 1.33 , 33.83 , 0.0 , 0 , 1 , 0.0 , 0.72 , -0.28
Dan Spillner , Padres , 1974 , 25 , 143.32 , 4.02 , 0.36 , 8 , 11 , 9.04 , 8.96 , -3.08
Larry Hardy , Padres , 1974 , 1 , 3.33 , 13.51 , 0.0 , 0 , 1 , 0.0 , 0.69 , -0.31
Lowell Palmer , Padres , 1974 , 8 , 43.0 , 5.86 , 0.24 , 1 , 3 , 1.89 , 3.69 , -0.19
Bill Laxton , Padres , 1974 , 1 , 1.67 , 0 , 0.0 , 0 , 0 , 0.0 , 0.15 , 0.15
Vicente Romo , Padres , 1974 , 1 , 0.67 , 0 , 0.0 , 0 , 0 , 0.0 , 0.13 , 0.13
Joe McIntosh , Padres , 1974 , 5 , 27.33 , 3.62 , 0.32 , 0 , 4 , 1.62 , 1.62 , -4.0
Rusty Gerhardt , Padres , 1974 , 1 , 7.0 , 2.57 , 0.46 , 1 , 0 , 0.46 , 0.23 , 0.78
Randy Jones , Padres , 1975 , 36 , 281.0 , 2.24 , 0.6 , 19 , 12 , 21.5 , 7.91 , -6.59
Dan Spillner , Padres , 1975 , 25 , 141.01 , 4.53 , 0.35 , 5 , 13 , 8.74 , 9.41 , -7.32
Joe McIntosh , Padres , 1975 , 28 , 162.0 , 3.72 , 0.39 , 7 , 12 , 10.94 , 9.49 , -6.45
Dave Freisleben , Padres , 1975 , 27 , 162.66 , 4.26 , 0.33 , 5 , 14 , 8.92 , 10.15 , -7.77
Sonny Siebert , Padres , 1975 , 6 , 26.66 , 4.39 , 0.3 , 3 , 2 , 1.8 , 1.99 , 1.19
Alan Foster , Padres , 1975 , 4 , 26.33 , 1.71 , 0.54 , 2 , 1 , 2.16 , 0.75 , -0.41
Rich Folkers , Padres , 1975 , 15 , 95.33 , 3.59 , 0.41 , 5 , 8 , 6.21 , 4.8 , -4.42
Brent Strom , Padres , 1975 , 16 , 116.66 , 2.62 , 0.55 , 8 , 8 , 8.87 , 3.91 , -4.96
Jerry Johnson , Padres , 1975 , 4 , 20.0 , 5.4 , 0.25 , 1 , 1 , 1.01 , 1.67 , 0.66
Bill Greif , Padres , 1975 , 1 , 4.0 , 6.75 , 0.0 , 0 , 0 , 0.0 , 0.5 , 0.5
Randy Jones , Padres , 1976 , 40 , 315.33 , 2.74 , 0.56 , 22 , 14 , 22.43 , 11.18 , -3.25
Dan Spillner , Padres , 1976 , 14 , 75.66 , 4.88 , 0.27 , 1 , 10 , 3.74 , 5.61 , -7.13
Bill Greif , Padres , 1976 , 5 , 22.33 , 8.06 , 0.15 , 1 , 3 , 0.73 , 2.7 , -0.03
Brent Strom , Padres , 1976 , 33 , 204.67 , 3.34 , 0.41 , 12 , 16 , 13.59 , 9.66 , -7.93
Dave Wehrmeister , Padres , 1976 , 4 , 13.67 , 9.22 , 0.04 , 0 , 4 , 0.17 , 2.14 , -2.03
Rich Folkers , Padres , 1976 , 3 , 8.34 , 14.03 , 0.06 , 0 , 3 , 0.17 , 1.96 , -1.21
Alan Foster , Padres , 1976 , 11 , 60.99 , 3.54 , 0.34 , 3 , 6 , 3.73 , 3.16 , -3.57
Dave Freisleben , Padres , 1976 , 24 , 158.33 , 3.64 , 0.41 , 8 , 12 , 9.9 , 8.64 , -5.25
Ken Reynolds , Padres , 1976 , 2 , 4.66 , 11.59 , 0.0 , 0 , 1 , 0.0 , 1.11 , 0.11
Dave Tomlin , Padres , 1976 , 1 , 2.0 , 22.5 , 0.0 , 0 , 1 , 0.0 , 0.75 , -0.25
Jerry Johnson , Padres , 1976 , 1 , 1.67 , 16.17 , 0.0 , 0 , 1 , 0.0 , 0.58 , -0.42
Rick Sawyer , Padres , 1976 , 11 , 74.67 , 2.77 , 0.51 , 5 , 2 , 5.66 , 2.91 , 0.24
Tom Griffin , Padres , 1976 , 11 , 70.33 , 2.94 , 0.42 , 4 , 3 , 4.58 , 3.02 , -0.56
Bob Owchinko , Padres , 1976 , 2 , 4.34 , 16.59 , 0.0 , 0 , 2 , 0.0 , 1.32 , -0.68
Randy Jones , Padres , 1977 , 25 , 142.67 , 4.48 , 0.33 , 6 , 12 , 8.34 , 9.03 , -5.32
Brent Strom , Padres , 1977 , 3 , 11.67 , 10.8 , 0.04 , 0 , 2 , 0.13 , 1.94 , -0.19
Dave Freisleben , Padres , 1977 , 23 , 125.99 , 4.71 , 0.31 , 6 , 8 , 7.2 , 8.8 , -0.41
Bob Shirley , Padres , 1977 , 35 , 201.35 , 3.8 , 0.37 , 12 , 17 , 12.83 , 11.79 , -6.04
Rick Sawyer , Padres , 1977 , 9 , 48.0 , 6.94 , 0.15 , 1 , 4 , 1.32 , 4.69 , 0.37
Tom Griffin , Padres , 1977 , 20 , 109.34 , 4.86 , 0.29 , 4 , 8 , 5.76 , 7.57 , -2.19
Butch Metzger , Padres , 1977 , 1 , 2.33 , 15.45 , 0.0 , 0 , 0 , 0.0 , 0.59 , 0.59
Bob Owchinko , Padres , 1977 , 28 , 164.99 , 4.53 , 0.32 , 8 , 12 , 8.9 , 10.99 , -1.91
John D'Acquisto , Padres , 1977 , 12 , 36.67 , 7.61 , 0.11 , 0 , 2 , 1.29 , 5.26 , 1.97
Dave Wehrmeister , Padres , 1977 , 6 , 27.33 , 4.94 , 0.26 , 0 , 1 , 1.58 , 2.25 , -0.33
Gaylord Perry , Padres , 1978 , 37 , 260.66 , 2.73 , 0.48 , 21 , 6 , 17.92 , 9.14 , 6.22
Bob Shirley , Padres , 1978 , 20 , 121.32 , 3.93 , 0.38 , 6 , 9 , 7.59 , 6.7 , -3.89
