Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Jim Bullinger , Nationals , 1997 , 25 , 136.34 , 5.68 , 0.31 , 6 , 12 , 7.77 , 10.93 , -2.83
Jeff Juden , Nationals , 1997 , 22 , 130.0 , 4.22 , 0.36 , 11 , 5 , 7.99 , 7.64 , 5.65
Carlos Perez , Nationals , 1997 , 32 , 205.67 , 3.85 , 0.41 , 12 , 13 , 13.21 , 10.86 , -3.35
Marc Valdes , Nationals , 1997 , 7 , 35.01 , 3.86 , 0.36 , 0 , 3 , 2.55 , 2.09 , -3.47
Rheal Cormier , Nationals , 1997 , 1 , 1.33 , 33.83 , 0.0 , 0 , 1 , 0.0 , 0.72 , -0.28
Pedro Martinez , Nationals , 1997 , 31 , 241.34 , 1.9 , 0.63 , 17 , 8 , 19.66 , 5.78 , -4.89
Dustin Hermanson , Nationals , 1997 , 28 , 149.67 , 3.73 , 0.34 , 8 , 8 , 9.55 , 8.69 , -0.85
Mike Johnson , Nationals , 1997 , 11 , 49.99 , 5.94 , 0.15 , 2 , 5 , 1.65 , 4.91 , 0.26
Jose Paniagua , Nationals , 1997 , 3 , 7.33 , 20.87 , 0.0 , 0 , 2 , 0.0 , 2.31 , 0.31
Mike Thurman , Nationals , 1997 , 2 , 9.0 , 4.0 , 0.18 , 1 , 0 , 0.35 , 0.62 , 1.26
Carlos Perez , Nationals , 1998 , 23 , 163.34 , 3.75 , 0.39 , 7 , 10 , 8.91 , 8.63 , -3.28
Dustin Hermanson , Nationals , 1998 , 30 , 184.01 , 3.18 , 0.42 , 14 , 11 , 12.47 , 8.56 , -0.91
Javier Vazquez , Nationals , 1998 , 32 , 171.33 , 6.04 , 0.23 , 5 , 15 , 7.34 , 14.54 , -2.79
Marc Valdes , Nationals , 1998 , 4 , 13.0 , 10.38 , 0.1 , 0 , 3 , 0.4 , 2.35 , -1.05
Trey Moore , Nationals , 1998 , 11 , 56.01 , 4.82 , 0.24 , 2 , 5 , 2.61 , 4.3 , -1.31
Miguel Batista , Nationals , 1998 , 13 , 71.35 , 3.03 , 0.34 , 2 , 2 , 4.43 , 3.39 , -1.04
Mike Johnson , Nationals , 1998 , 2 , 7.33 , 14.73 , 0.0 , 0 , 2 , 0.0 , 1.58 , -0.42
Carl Pavano , Nationals , 1998 , 23 , 132.66 , 4.07 , 0.34 , 6 , 8 , 7.79 , 7.69 , -2.1
Shawn Boskie , Nationals , 1998 , 5 , 17.67 , 9.17 , 0.12 , 1 , 3 , 0.59 , 2.77 , 0.19
Jeremy Powell , Nationals , 1998 , 6 , 24.0 , 8.25 , 0.2 , 1 , 5 , 1.18 , 3.06 , -2.11
Mike Thurman , Nationals , 1998 , 13 , 65.99 , 4.77 , 0.26 , 4 , 5 , 3.4 , 4.56 , 0.16
Dustin Hermanson , Nationals , 1999 , 34 , 216.33 , 4.2 , 0.35 , 9 , 14 , 11.95 , 12.55 , -4.4
Carl Pavano , Nationals , 1999 , 18 , 103.0 , 5.59 , 0.3 , 6 , 8 , 5.34 , 7.99 , 0.65
Javier Vazquez , Nationals , 1999 , 26 , 154.66 , 5.0 , 0.32 , 9 , 8 , 8.31 , 10.65 , 3.34
Miguel Batista , Nationals , 1999 , 17 , 98.66 , 4.56 , 0.36 , 7 , 5 , 6.07 , 6.31 , 2.24
Mike Thurman , Nationals , 1999 , 27 , 144.66 , 4.11 , 0.3 , 7 , 11 , 8.17 , 8.32 , -3.85
Dan Smith , Nationals , 1999 , 17 , 83.66 , 6.13 , 0.22 , 3 , 9 , 3.75 , 7.67 , -2.07
Jeremy Powell , Nationals , 1999 , 17 , 97.0 , 4.73 , 0.34 , 4 , 8 , 5.78 , 6.16 , -3.63
Mike Johnson , Nationals , 1999 , 1 , 4.33 , 12.47 , 0.0 , 0 , 0 , 0.0 , 0.79 , 0.79
Shayne Bennett , Nationals , 1999 , 1 , 4.0 , 22.5 , 0.0 , 0 , 1 , 0.0 , 0.96 , -0.04
Tony Armas Jr. , Nationals , 1999 , 1 , 6.0 , 1.5 , 0.51 , 0 , 1 , 0.51 , 0.11 , -1.4
Ted Lilly , Nationals , 1999 , 3 , 17.67 , 4.58 , 0.29 , 0 , 1 , 0.88 , 1.11 , -0.77
Dustin Hermanson , Nationals , 2000 , 30 , 187.68 , 4.6 , 0.33 , 10 , 14 , 10.04 , 12.12 , -1.91
Hideki Irabu , Nationals , 2000 , 11 , 54.66 , 7.24 , 0.23 , 2 , 5 , 2.48 , 5.43 , -0.06
Javier Vazquez , Nationals , 2000 , 33 , 217.66 , 4.05 , 0.36 , 11 , 9 , 11.83 , 12.29 , 2.46
Carl Pavano , Nationals , 2000 , 15 , 97.0 , 3.06 , 0.41 , 8 , 4 , 6.16 , 4.29 , 2.13
Jeremy Powell , Nationals , 2000 , 4 , 17.0 , 9.0 , 0.1 , 0 , 2 , 0.4 , 2.23 , -0.17
Mike Thurman , Nationals , 2000 , 17 , 88.34 , 6.42 , 0.23 , 4 , 9 , 3.93 , 7.88 , -1.04
Tony Armas Jr. , Nationals , 2000 , 17 , 94.98 , 4.36 , 0.34 , 7 , 9 , 5.74 , 6.19 , -1.54
Mike Johnson , Nationals , 2000 , 13 , 58.99 , 7.17 , 0.21 , 4 , 6 , 2.72 , 6.25 , 1.53
T.J. Tucker , Nationals , 2000 , 2 , 7.0 , 11.57 , 0.0 , 0 , 1 , 0.0 , 1.29 , 0.29
Julio Santana , Nationals , 2000 , 4 , 19.67 , 5.49 , 0.27 , 0 , 2 , 1.07 , 1.47 , -1.59
Felipe Lira , Nationals , 2000 , 7 , 26.66 , 7.76 , 0.1 , 0 , 6 , 0.71 , 3.35 , -3.35
Trey Moore , Nationals , 2000 , 8 , 35.34 , 6.62 , 0.15 , 1 , 5 , 1.21 , 3.73 , -1.48
Scott Downs , Nationals , 2000 , 1 , 3.0 , 9.0 , 0.0 , 0 , 0 , 0.0 , 0.47 , 0.47
Javier Vazquez , Nationals , 2001 , 32 , 223.68 , 3.42 , 0.45 , 16 , 11 , 14.53 , 10.95 , 1.42
Britt Reames , Nationals , 2001 , 13 , 64.01 , 5.76 , 0.31 , 3 , 8 , 4.05 , 4.92 , -4.13
Tony Armas Jr. , Nationals , 2001 , 34 , 196.67 , 4.03 , 0.35 , 9 , 14 , 11.99 , 11.2 , -5.79
Mike Thurman , Nationals , 2001 , 26 , 145.66 , 5.38 , 0.26 , 9 , 11 , 6.86 , 10.86 , 2.0
Chris Peters , Nationals , 2001 , 6 , 27.67 , 6.83 , 0.22 , 2 , 3 , 1.33 , 2.6 , 0.27
Masato Yoshii , Nationals , 2001 , 11 , 55.01 , 5.56 , 0.23 , 2 , 7 , 2.53 , 4.53 , -3.01
Matt Blank , Nationals , 2001 , 4 , 20.33 , 5.76 , 0.26 , 2 , 2 , 1.03 , 1.58 , 0.55
Hideki Irabu , Nationals , 2001 , 3 , 16.67 , 4.86 , 0.29 , 0 , 2 , 0.88 , 1.09 , -1.79
Troy Mattes , Nationals , 2001 , 8 , 45.0 , 6.0 , 0.24 , 3 , 3 , 1.94 , 3.72 , 1.78
Bobby Munoz , Nationals , 2001 , 7 , 34.34 , 6.03 , 0.29 , 0 , 4 , 2.02 , 2.6 , -3.42
Tomo Ohka , Nationals , 2001 , 10 , 54.67 , 4.77 , 0.31 , 1 , 4 , 3.09 , 3.5 , -2.59
Carl Pavano , Nationals , 2001 , 8 , 42.65 , 6.33 , 0.25 , 1 , 6 , 2.02 , 3.83 , -3.19
Javier Vazquez , Nationals , 2002 , 34 , 230.34 , 3.91 , 0.39 , 10 , 13 , 13.17 , 12.39 , -3.78
Tony Armas Jr. , Nationals , 2002 , 29 , 164.35 , 4.44 , 0.3 , 12 , 12 , 8.7 , 10.11 , 1.41
Carl Pavano , Nationals , 2002 , 14 , 73.65 , 6.11 , 0.2 , 3 , 8 , 2.8 , 6.56 , -1.24
Masato Yoshii , Nationals , 2002 , 20 , 107.34 , 3.61 , 0.35 , 4 , 8 , 6.98 , 5.56 , -5.42
Tomo Ohka , Nationals , 2002 , 31 , 191.66 , 3.15 , 0.44 , 13 , 7 , 13.62 , 8.47 , 0.85
Bruce Chen , Nationals , 2002 , 5 , 19.0 , 8.05 , 0.14 , 0 , 3 , 0.71 , 2.4 , -1.31
Britt Reames , Nationals , 2002 , 6 , 20.33 , 7.53 , 0.16 , 1 , 3 , 0.94 , 2.61 , -0.33
Zach Day , Nationals , 2002 , 2 , 7.67 , 8.21 , 0.06 , 0 , 1 , 0.13 , 1.05 , -0.08
Bartolo Colon , Nationals , 2002 , 17 , 117.0 , 3.31 , 0.46 , 10 , 4 , 7.82 , 5.11 , 3.29
Sun-Woo Kim , Nationals , 2002 , 3 , 18.33 , 0.98 , 0.4 , 1 , 0 , 1.19 , 0.35 , 0.17
Tim Drew , Nationals , 2002 , 1 , 5.67 , 3.17 , 0.42 , 1 , 0 , 0.42 , 0.19 , 0.77
Tony Armas Jr. , Nationals , 2003 , 5 , 31.0 , 2.61 , 0.47 , 2 , 1 , 2.36 , 1.16 , -0.2
Zach Day , Nationals , 2003 , 23 , 131.33 , 4.18 , 0.35 , 9 , 8 , 7.94 , 7.83 , 0.89
Javier Vazquez , Nationals , 2003 , 34 , 230.67 , 3.24 , 0.42 , 13 , 12 , 14.35 , 10.31 , -3.05
Tomo Ohka , Nationals , 2003 , 34 , 198.99 , 4.16 , 0.36 , 10 , 12 , 12.09 , 12.12 , -1.96
