8/8/57,Billy Pierce,Vs. KCA,1,0,0,0,0,0,0,3.67,5,4,3,1,2,3,0,0,0
8/9/57,Dick Donovan,Vs. DET,1,0,0,0,0,0,0,9.00,12,3,2,0,1,4,0,0,0
8/10/57,Jim Derrington,Vs. DET,1,0,0,0,0,0,0,7.00,3,2,2,1,3,3,0,0,0
08/11/1957 (1),Bob Keegan,Vs. DET,1,0,0,0,1,0,0,0.67,4,4,2,0,0,0,0,0,0
08/11/1957 (2),Jim Wilson,Vs. DET,1,1,0,1,0,0,0,9.00,9,2,2,1,3,4,0,0,0
8/13/57,Billy Pierce,At CLE,1,0,0,1,0,0,0,7.00,6,5,5,0,4,6,0,0,0
8/14/57,Dick Donovan,At CLE,1,1,0,1,0,0,0,9.00,9,3,1,0,2,5,0,0,0
8/15/57,Jack Harshman,At CLE,1,0,0,0,1,0,0,6.00,5,5,0,1,2,3,0,0,0
8/16/57,Jim Wilson,At DET,1,0,0,0,1,0,0,2.33,7,4,4,2,1,1,0,0,0
8/17/57,Jim Derrington,At DET,1,0,0,0,0,0,0,2.00,4,3,3,1,1,0,0,0,0
08/18/1957 (1),Billy Pierce,At DET,1,1,0,0,1,0,0,8.00,12,5,5,2,2,3,0,0,1
08/18/1957 (2),Dick Donovan,At DET,1,1,0,1,0,0,0,9.00,8,1,1,0,0,2,1,0,0
08/20/1957 (1),Jim Wilson,Vs. WSH,1,0,0,0,0,0,0,4.00,7,4,4,1,1,2,0,0,0
08/20/1957 (2),Bob Keegan,Vs. WSH,1,1,0,1,0,0,1,9.00,0,0,0,0,2,1,0,0,0
8/21/57,Jim Derrington,Vs. WSH,1,0,0,0,0,0,0,2.33,3,3,3,2,4,0,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
8/23/57,Billy Pierce,Vs. BOS,1,1,0,1,0,0,0,9.00,4,1,1,1,2,7,0,0,0
8/24/57,Dick Donovan,Vs. BOS,1,1,0,1,0,0,0,9.00,9,1,1,0,1,1,0,0,0
08/25/1957 (1),Bob Keegan,Vs. BAL,1,1,0,1,0,0,0,9.00,3,2,2,1,0,4,0,0,0
08/25/1957 (2),Jack Harshman,Vs. BAL,1,0,0,0,0,0,0,2.00,1,0,0,0,2,1,0,0,1
8/27/57,Jim Wilson,Vs. NYA,1,0,0,0,0,0,0,1.67,4,5,5,0,3,1,0,0,0
8/28/57,Billy Pierce,Vs. NYA,1,0,0,0,1,0,0,8.00,7,5,5,1,2,3,0,0,0
8/29/57,Dick Donovan,Vs. NYA,1,1,0,0,1,0,0,11.00,8,2,2,2,5,3,1,0,0
8/30/57,Bob Keegan,At KCA,1,1,0,0,1,0,0,8.00,8,3,3,0,4,4,0,0,0
8/31/57,Jim Wilson,At KCA,1,0,0,0,0,0,0,3.00,4,3,3,1,2,0,0,0,0
9/1/57,Bill Fischer,At KCA,1,1,0,1,0,0,1,9.00,6,0,0,0,1,4,0,0,0
09/02/1957 (1),Billy Pierce,At DET,1,0,0,1,0,0,0,5.33,10,2,2,0,1,4,0,0,0
09/02/1957 (2),Dick Donovan,At DET,1,0,0,0,1,0,0,4.00,7,5,5,3,0,3,0,0,0
9/3/57,Bob Keegan,At DET,1,0,0,0,0,0,0,8.00,6,2,2,0,4,1,0,0,0
9/6/57,Jim Wilson,Vs. KCA,1,0,0,0,0,0,0,5.00,6,3,3,1,0,3,0,0,0
9/7/57,Billy Pierce,Vs. KCA,1,1,0,1,0,0,0,9.00,8,2,1,1,0,9,0,0,0
9/8/57,Dick Donovan,Vs. KCA,1,0,0,0,0,0,0,8.00,6,2,2,1,1,2,0,0,0
9/10/57,Bob Keegan,At BOS,1,0,0,0,1,0,0,2.67,6,5,5,0,3,2,0,0,0
9/11/57,Bill Fischer,At BOS,1,1,0,1,0,0,0,11.00,10,1,1,0,3,5,0,0,0
9/12/57,Jim Wilson,At BOS,1,1,0,1,0,0,0,9.00,9,1,0,0,1,5,0,0,0
9/13/57,Billy Pierce,At NYA,1,0,0,0,1,0,0,2.33,7,4,4,0,1,1,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
9/14/57,Dick Donovan,At NYA,1,1,0,1,0,0,0,9.00,7,2,2,0,2,3,0,0,0
9/15/57,Bob Keegan,At WSH,1,0,0,0,0,0,0,7.00,2,1,1,1,2,1,0,0,0
9/17/57,Billy Pierce,At BAL,1,0,0,0,0,0,0,7.67,7,5,5,1,2,9,0,0,0
9/18/57,Jim Wilson,At BAL,1,0,0,1,0,0,0,6.33,6,5,2,1,1,4,0,0,0
9/19/57,Bill Fischer,At WSH,1,0,0,0,0,0,0,7.00,8,1,1,0,3,1,1,0,1
9/20/57,Dick Donovan,At CLE,1,1,0,0,1,0,0,8.67,9,3,3,0,3,4,1,0,0
9/21/57,Barry Latman,At CLE,1,0,0,0,0,0,0,0.00,0,4,4,0,4,0,0,0,0
9/22/57,Billy Pierce,At CLE,1,0,0,1,0,0,0,5.00,6,3,3,0,1,4,0,0,1
9/23/57,Bob Keegan,At KCA,1,0,0,0,0,0,0,4.00,7,4,4,2,0,1,0,0,0
9/24/57,Bill Fischer,At KCA,1,0,0,0,0,0,0,2.00,4,3,2,0,2,2,0,0,0
9/25/57,Jim Derrington,Vs. DET,1,0,0,0,1,0,0,2.33,3,3,3,0,3,1,0,0,0
9/26/57,Bill Fischer,Vs. DET,1,0,0,0,1,0,0,7.00,9,3,3,0,1,1,0,0,0
9/27/57,Jack Harshman,Vs. CLE,1,1,0,1,0,0,0,9.00,6,1,1,0,3,9,0,0,0
9/28/57,Billy Pierce,Vs. CLE,1,0,0,0,1,0,0,8.00,7,4,4,0,2,7,0,0,0
9/29/57,Barry Latman,Vs. CLE,1,0,0,0,1,0,0,4.33,7,4,4,0,4,4,0,0,2
4/15/58,Billy Pierce,Vs. DET,1,0,0,0,1,0,0,6.00,9,4,4,2,1,6,0,0,0
4/16/58,Dick Donovan,Vs. DET,1,0,0,0,1,0,0,8.67,13,5,5,2,0,4,0,0,0
4/17/58,Early Wynn,Vs. DET,1,0,0,1,0,0,0,6.67,9,3,3,1,3,3,0,0,0
4/18/58,Jim Wilson,At KCA,1,0,0,1,0,0,0,7.00,6,3,3,1,3,1,1,0,0
4/20/58,Bill Fischer,At KCA,1,0,0,0,1,0,0,4.00,7,6,6,2,0,1,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
4/21/58,Dick Donovan,At DET,1,0,0,0,1,0,0,8.00,8,2,2,0,3,2,0,0,0
4/22/58,Early Wynn,At DET,1,0,0,0,1,0,0,1.00,6,5,5,1,0,1,0,0,0
4/23/58,Billy Pierce,At CLE,1,1,0,0,1,0,0,8.00,7,2,2,1,2,5,0,0,0
4/24/58,Jim Wilson,At CLE,1,0,0,0,1,0,0,2.67,6,4,4,1,0,1,0,0,0
4/25/58,Early Wynn,Vs. KCA,1,0,0,0,0,0,0,5.33,6,4,4,0,4,7,0,0,0
4/26/58,Dick Donovan,Vs. KCA,1,0,0,0,1,0,0,5.00,11,4,2,0,2,2,0,0,0
4/30/58,Early Wynn,At BAL,1,0,0,0,1,0,0,6.00,7,3,3,0,3,2,1,0,0
5/1/58,Jim Wilson,At BAL,1,0,0,1,0,0,0,7.33,8,3,2,1,1,4,0,0,0
5/2/58,Dick Donovan,At WSH,1,0,0,0,0,0,0,6.33,6,2,2,1,1,1,2,0,0
5/6/58,Billy Pierce,At BOS,1,0,0,0,0,0,0,1.00,3,4,4,2,2,2,0,0,0
5/9/58,Early Wynn,Vs. CLE,1,1,0,1,0,0,1,9.00,2,0,0,0,3,5,0,0,0
5/10/58,Dick Donovan,Vs. CLE,1,1,0,1,0,0,0,9.00,7,4,2,0,0,7,0,0,0
05/11/1958 (1),Billy Pierce,Vs. CLE,1,0,0,0,1,0,0,6.67,9,4,4,0,2,3,0,0,0
05/11/1958 (2),Jim Wilson,Vs. CLE,1,0,0,1,0,0,0,8.00,8,2,2,0,3,6,0,0,1
5/12/58,Ray Moore,At KCA,1,0,0,0,0,0,0,10.00,8,1,1,0,3,2,0,0,0
5/13/58,Early Wynn,At KCA,1,1,0,1,0,0,0,9.00,9,2,2,1,1,9,0,0,0
5/14/58,Dick Donovan,At KCA,1,1,0,1,0,0,0,9.00,4,1,0,0,2,5,1,0,0
5/15/58,Jim Wilson,At KCA,1,0,0,0,1,0,0,6.00,6,3,3,1,0,3,0,0,0
5/16/58,Billy Pierce,At CLE,1,1,0,1,0,0,0,9.00,6,3,2,2,3,10,0,0,0
5/17/58,Ray Moore,At CLE,1,0,0,1,0,0,0,5.00,2,2,2,0,3,3,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
05/18/1958 (1),Early Wynn,At CLE,1,0,0,0,0,0,0,7.00,5,3,3,1,1,5,0,0,0
05/18/1958 (2),Bill Fischer,At CLE,1,0,0,0,0,0,0,1.67,5,4,4,0,1,1,0,0,0
5/20/58,Dick Donovan,Vs. NYA,1,0,0,0,1,0,0,8.00,9,4,4,2,1,3,0,0,0
5/21/58,Billy Pierce,Vs. NYA,1,0,0,0,1,0,0,6.00,7,5,5,2,0,6,0,0,0
5/22/58,Jim Wilson,Vs. BAL,1,1,0,1,0,0,0,9.00,9,1,0,0,3,5,0,0,0
5/23/58,Early Wynn,Vs. BAL,1,1,0,1,0,0,1,9.00,3,0,0,0,2,9,0,0,1
5/24/58,Bob Keegan,Vs. BAL,1,0,0,0,0,0,0,5.00,7,2,2,1,5,1,0,0,0
05/25/1958 (1),Dick Donovan,Vs. BOS,1,0,0,0,1,0,0,3.67,6,5,5,1,3,1,0,0,0
05/25/1958 (2),Billy Pierce,Vs. BOS,1,1,0,1,0,0,0,9.00,7,3,2,0,5,9,0,0,1
5/27/58,Early Wynn,Vs. WSH,1,0,0,1,0,0,0,8.67,10,3,3,0,3,9,0,0,0
5/28/58,Jim Wilson,Vs. WSH,1,1,0,1,0,0,0,9.00,3,3,2,0,4,2,0,0,0
05/30/1958 (1),Dick Donovan,At DET,1,0,0,0,0,0,0,2.00,6,4,4,0,0,0,0,0,0
05/30/1958 (2),Billy Pierce,At DET,1,1,0,1,0,0,0,9.00,6,2,1,1,1,5,0,0,0
5/31/58,Early Wynn,At DET,1,0,0,0,1,0,0,6.00,8,3,3,1,4,2,0,0,0
6/2/58,Jim Wilson,At NYA,1,1,0,0,1,0,0,8.00,6,3,3,3,1,2,0,0,0
6/3/58,Dick Donovan,At NYA,1,0,0,0,1,0,0,0.00,3,4,3,2,1,0,0,0,0
6/4/58,Billy Pierce,At NYA,1,1,0,1,0,0,0,9.00,5,2,2,2,2,6,0,0,0
06/05/1958 (1),Early Wynn,At NYA,1,0,0,0,1,0,0,4.67,7,7,7,1,4,1,1,0,0
06/05/1958 (2),Ray Moore,At NYA,1,1,0,1,0,0,0,9.00,6,2,1,0,1,7,0,0,0
6/6/58,Jim Wilson,At BOS,1,0,0,0,0,0,0,6.67,4,1,1,0,8,3,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
6/7/58,Bob Keegan,At BOS,1,0,0,0,0,0,0,3.67,7,3,3,0,1,1,0,0,0
06/08/1958 (1),Billy Pierce,At BOS,1,1,0,0,1,0,0,9.67,5,6,6,4,8,5,1,0,0
06/08/1958 (2),Dick Donovan,At BOS,1,0,0,0,1,0,0,6.00,6,4,4,2,0,1,0,0,0
